CustomerID,FirstName,LastName,Email,City,JoinDate
6026,Sara,Lee,user6026@example.com,Houston,2015-05-14
6027,Jane,Smith,user6027@example.com,New York,2015-01-08
6028,Mike,Taylor,user6028@example.com,Los Angeles,2020-09-06
6029,Sara,Doe,user6029@example.com,Houston,2017-02-21
6030,Bob,Wilson,user6030@example.com,Los Angeles,2018-08-26
6031,Sara,Lee,user6031@example.com,Los Angeles,2016-06-24
6032,Mike,Wilson,user6032@example.com,New York,2022-04-28
6033,Alice,Doe,user6033@example.com,Chicago,2017-11-23
6034,Jane,Doe,user6034@example.com,Phoenix,2020-08-16
6035,Mike,Doe,user6035@example.com,New York,2020-09-18
6036,Alice,Brown,user6036@example.com,Houston,2017-06-27
6037,Sara,Lee,user6037@example.com,Phoenix,2020-10-10
6038,Sara,Taylor,user6038@example.com,Chicago,2018-08-13
6039,Mike,Taylor,user6039@example.com,New York,2021-08-23
6040,Bob,Wilson,user6040@example.com,Chicago,2015-11-18
6041,Sara,Wilson,user6041@example.com,Houston,2017-01-02
6042,Bob,Wilson,user6042@example.com,New York,2018-11-19
6043,Bob,Lee,user6043@example.com,Houston,2018-10-12
6044,Bob,Smith,user6044@example.com,Phoenix,2022-11-26
6045,John,Wilson,user6045@example.com,Phoenix,2021-10-02
6046,Alice,Doe,user6046@example.com,Chicago,2018-09-21
6047,Alice,Wilson,user6047@example.com,Chicago,2020-08-29
6048,Sara,Doe,user6048@example.com,Phoenix,2021-09-25
6049,Sara,Brown,user6049@example.com,Los Angeles,2020-03-29
6050,Bob,Smith,user6050@example.com,Phoenix,2016-07-02
6051,John,Smith,user6051@example.com,New York,2018-07-06
6052,Bob,Lee,user6052@example.com,Houston,2016-08-27
6053,John,Lee,user6053@example.com,Phoenix,2019-09-19
6054,Bob,Taylor,user6054@example.com,Phoenix,2021-08-01
6055,Jane,Brown,user6055@example.com,Houston,2021-02-26
6056,Jane,Lee,user6056@example.com,Houston,2022-09-13
6057,Mike,Doe,user6057@example.com,New York,2019-05-01
6058,Bob,Brown,user6058@example.com,Houston,2021-03-28
6059,Sara,Smith,user6059@example.com,Chicago,2021-06-08
6060,Alice,Doe,user6060@example.com,Phoenix,2021-08-31
6061,Mike,Brown,user6061@example.com,Houston,2016-12-15
6062,Sara,Smith,user6062@example.com,New York,2017-07-13
6063,Jane,Lee,user6063@example.com,Houston,2015-02-27
6064,Bob,Doe,user6064@example.com,Phoenix,2016-03-09
6065,Mike,Doe,user6065@example.com,Los Angeles,2022-01-13
6066,Bob,Smith,user6066@example.com,Houston,2022-09-16
6067,Jane,Doe,user6067@example.com,Chicago,2022-11-16
6068,Mike,Lee,user6068@example.com,Phoenix,2019-11-20
6069,Jane,Lee,user6069@example.com,New York,2016-04-27
6070,John,Lee,user6070@example.com,Phoenix,2016-01-02
6071,Jane,Smith,user6071@example.com,Los Angeles,2017-06-07
6072,Bob,Wilson,user6072@example.com,New York,2020-01-27
6073,Alice,Wilson,user6073@example.com,Los Angeles,2018-09-16
6074,Jane,Doe,user6074@example.com,Los Angeles,2019-09-20
6075,Sara,Lee,user6075@example.com,Chicago,2018-06-12
6076,Alice,Doe,user6076@example.com,Houston,2016-02-15
6077,John,Smith,user6077@example.com,Chicago,2021-02-08
6078,Mike,Doe,user6078@example.com,Chicago,2021-01-14
6079,Mike,Taylor,user6079@example.com,Chicago,2020-08-22
6080,Alice,Wilson,user6080@example.com,New York,2022-02-26
6081,Mike,Doe,user6081@example.com,Houston,2022-12-29
6082,Jane,Doe,user6082@example.com,Houston,2019-12-18
6083,Alice,Brown,user6083@example.com,New York,2022-02-15
6084,Bob,Doe,user6084@example.com,Chicago,2019-12-08
6085,Jane,Taylor,user6085@example.com,Chicago,2016-11-08
6086,Jane,Wilson,user6086@example.com,Los Angeles,2022-12-20
6087,Jane,Brown,user6087@example.com,Los Angeles,2016-09-09
6088,Bob,Smith,user6088@example.com,Phoenix,2021-03-01
6089,John,Smith,user6089@example.com,Los Angeles,2021-06-07
6090,Sara,Wilson,user6090@example.com,Houston,2017-03-05
6091,Mike,Smith,user6091@example.com,New York,2022-03-29
6092,Alice,Taylor,user6092@example.com,Chicago,2016-12-29
6093,John,Doe,user6093@example.com,Phoenix,2019-08-21
6094,Alice,Wilson,user6094@example.com,Los Angeles,2020-02-29
6095,Mike,Brown,user6095@example.com,Phoenix,2021-12-28
6096,Bob,Doe,user6096@example.com,New York,2016-09-30
6097,Jane,Smith,user6097@example.com,New York,2015-07-10
6098,Jane,Smith,user6098@example.com,Phoenix,2019-12-07
6099,Bob,Brown,user6099@example.com,Phoenix,2017-06-17
6100,John,Taylor,user6100@example.com,Phoenix,2020-06-19
6101,John,Brown,user6101@example.com,Chicago,2020-10-08
6102,Alice,Wilson,user6102@example.com,Houston,2019-01-29
6103,Bob,Brown,user6103@example.com,Los Angeles,2018-11-03
6104,John,Smith,user6104@example.com,Los Angeles,2018-12-23
6105,Bob,Taylor,user6105@example.com,Los Angeles,2020-10-10
6106,Mike,Taylor,user6106@example.com,Phoenix,2020-04-27
6107,Jane,Lee,user6107@example.com,Phoenix,2021-06-07
6108,Jane,Brown,user6108@example.com,Phoenix,2016-09-29
6109,Jane,Wilson,user6109@example.com,Chicago,2017-09-25
6110,Bob,Smith,user6110@example.com,Chicago,2021-01-28
6111,Bob,Doe,user6111@example.com,Chicago,2019-03-09
6112,Alice,Taylor,user6112@example.com,Chicago,2015-03-04
6113,Jane,Brown,user6113@example.com,New York,2022-09-20
6114,Alice,Lee,user6114@example.com,Chicago,2015-01-16
6115,Jane,Wilson,user6115@example.com,Chicago,2022-07-01
6116,Alice,Wilson,user6116@example.com,Chicago,2017-04-21
6117,Alice,Smith,user6117@example.com,Los Angeles,2018-01-29
6118,Mike,Taylor,user6118@example.com,Los Angeles,2018-05-01
6119,Alice,Smith,user6119@example.com,Los Angeles,2020-06-19
6120,Bob,Lee,user6120@example.com,Houston,2017-06-17
6121,Alice,Doe,user6121@example.com,New York,2019-01-30
6122,Jane,Doe,user6122@example.com,Phoenix,2021-01-31
6123,Alice,Doe,user6123@example.com,Chicago,2018-06-11
6124,John,Wilson,user6124@example.com,Los Angeles,2019-02-23
6125,Sara,Taylor,user6125@example.com,New York,2016-02-21
6126,Jane,Smith,user6126@example.com,Chicago,2019-04-06
6127,John,Smith,user6127@example.com,Houston,2016-03-26
6128,Jane,Lee,user6128@example.com,Phoenix,2022-11-23
6129,Bob,Doe,user6129@example.com,Chicago,2019-12-29
6130,Sara,Taylor,user6130@example.com,Phoenix,2015-10-07
6131,Sara,Taylor,user6131@example.com,Chicago,2015-09-01
6132,Bob,Lee,user6132@example.com,Houston,2016-11-05
6133,Sara,Brown,user6133@example.com,New York,2021-01-02
6134,Bob,Taylor,user6134@example.com,Phoenix,2015-04-13
6135,John,Taylor,user6135@example.com,Phoenix,2021-06-15
6136,Mike,Smith,user6136@example.com,New York,2015-04-27
6137,Jane,Lee,user6137@example.com,Phoenix,2019-02-04
6138,Bob,Taylor,user6138@example.com,Los Angeles,2017-02-01
6139,Jane,Taylor,user6139@example.com,New York,2022-08-17
6140,John,Smith,user6140@example.com,Houston,2019-09-20
6141,Mike,Taylor,user6141@example.com,Chicago,2021-02-12
6142,John,Smith,user6142@example.com,Chicago,2017-02-23
6143,Sara,Brown,user6143@example.com,New York,2019-02-01
6144,Jane,Wilson,user6144@example.com,Los Angeles,2016-12-07
6145,Mike,Smith,user6145@example.com,Houston,2017-03-06
6146,Sara,Smith,user6146@example.com,Chicago,2016-04-17
6147,Mike,Taylor,user6147@example.com,Chicago,2022-02-16
6148,Sara,Smith,user6148@example.com,Los Angeles,2016-11-12
6149,John,Lee,user6149@example.com,Phoenix,2015-04-04
6150,Bob,Doe,user6150@example.com,New York,2017-01-05
6151,Jane,Doe,user6151@example.com,Los Angeles,2022-10-08
6152,Alice,Brown,user6152@example.com,Los Angeles,2020-08-03
6153,Alice,Smith,user6153@example.com,Los Angeles,2020-09-16
6154,John,Lee,user6154@example.com,Los Angeles,2022-09-30
6155,Jane,Taylor,user6155@example.com,Phoenix,2021-12-04
6156,Jane,Taylor,user6156@example.com,Houston,2020-11-28
6157,John,Wilson,user6157@example.com,Los Angeles,2020-03-28
6158,Jane,Brown,user6158@example.com,Los Angeles,2021-09-23
6159,Bob,Lee,user6159@example.com,New York,2019-05-09
6160,John,Lee,user6160@example.com,Chicago,2021-09-10
6161,Bob,Taylor,user6161@example.com,Phoenix,2018-02-24
6162,Jane,Wilson,user6162@example.com,Los Angeles,2020-07-06
6163,John,Taylor,user6163@example.com,Houston,2015-02-11
6164,Jane,Wilson,user6164@example.com,Houston,2015-02-10
6165,John,Doe,user6165@example.com,Houston,2019-02-19
6166,Jane,Lee,user6166@example.com,New York,2019-08-22
6167,Bob,Doe,user6167@example.com,Houston,2021-09-12
6168,Bob,Taylor,user6168@example.com,New York,2021-02-07
6169,Jane,Brown,user6169@example.com,Phoenix,2017-01-13
6170,John,Smith,user6170@example.com,Houston,2022-07-28
6171,Alice,Brown,user6171@example.com,Chicago,2021-11-16
6172,Bob,Brown,user6172@example.com,Los Angeles,2017-12-09
6173,Bob,Smith,user6173@example.com,Phoenix,2018-12-02
6174,Sara,Lee,user6174@example.com,Chicago,2015-10-25
6175,Alice,Doe,user6175@example.com,Phoenix,2021-01-01
6176,Jane,Doe,user6176@example.com,Houston,2015-01-16
6177,John,Lee,user6177@example.com,Phoenix,2017-12-11
6178,Sara,Smith,user6178@example.com,Phoenix,2015-04-17
6179,Jane,Wilson,user6179@example.com,Phoenix,2015-08-07
6180,Mike,Brown,user6180@example.com,New York,2021-07-12
6181,Bob,Taylor,user6181@example.com,Chicago,2016-01-06
6182,Mike,Doe,user6182@example.com,Houston,2022-10-28
6183,Bob,Lee,user6183@example.com,Los Angeles,2015-09-11
6184,Bob,Taylor,user6184@example.com,Houston,2018-11-29
6185,Mike,Smith,user6185@example.com,Houston,2022-03-12
6186,Mike,Taylor,user6186@example.com,New York,2020-07-01
6187,Jane,Taylor,user6187@example.com,New York,2019-09-19
6188,Sara,Brown,user6188@example.com,Phoenix,2022-05-07
6189,Sara,Smith,user6189@example.com,Houston,2021-02-10
6190,Mike,Taylor,user6190@example.com,Chicago,2018-08-05
6191,Jane,Doe,user6191@example.com,New York,2021-11-26
6192,Sara,Smith,user6192@example.com,New York,2017-09-11
6193,Jane,Doe,user6193@example.com,Chicago,2021-12-24
6194,Jane,Lee,user6194@example.com,New York,2022-12-31
6195,Bob,Lee,user6195@example.com,Chicago,2015-12-16
6196,Sara,Wilson,user6196@example.com,Los Angeles,2020-10-08
6197,Sara,Lee,user6197@example.com,Chicago,2019-01-18
6198,Bob,Taylor,user6198@example.com,Los Angeles,2017-05-28
6199,Mike,Smith,user6199@example.com,Phoenix,2021-11-17
6200,Bob,Lee,user6200@example.com,Phoenix,2015-11-07
6201,Sara,Doe,user6201@example.com,New York,2018-01-19
6202,Sara,Taylor,user6202@example.com,Chicago,2018-08-14
6203,Mike,Lee,user6203@example.com,New York,2015-10-07
6204,Bob,Brown,user6204@example.com,Chicago,2022-07-21
6205,John,Doe,user6205@example.com,New York,2017-08-24
6206,John,Doe,user6206@example.com,Phoenix,2016-11-25
6207,Mike,Wilson,user6207@example.com,Phoenix,2017-06-28
6208,Bob,Brown,user6208@example.com,New York,2022-02-27
6209,Bob,Wilson,user6209@example.com,Chicago,2015-09-28
6210,Jane,Lee,user6210@example.com,Houston,2019-03-21
6211,Sara,Brown,user6211@example.com,Chicago,2018-01-29
6212,Alice,Doe,user6212@example.com,New York,2018-11-12
6213,Mike,Wilson,user6213@example.com,Chicago,2018-08-02
6214,Alice,Taylor,user6214@example.com,Los Angeles,2019-10-20
6215,Alice,Brown,user6215@example.com,Chicago,2017-04-20
6216,Mike,Doe,user6216@example.com,Phoenix,2019-12-27
6217,Bob,Smith,user6217@example.com,Phoenix,2017-09-30
6218,Mike,Brown,user6218@example.com,Los Angeles,2015-08-28
6219,Alice,Brown,user6219@example.com,Chicago,2019-06-28
6220,Sara,Lee,user6220@example.com,Houston,2015-12-27
6221,Sara,Taylor,user6221@example.com,Chicago,2017-01-03
6222,Sara,Lee,user6222@example.com,Phoenix,2017-05-01
6223,Bob,Brown,user6223@example.com,Phoenix,2017-05-09
6224,John,Brown,user6224@example.com,New York,2016-12-01
6225,Mike,Taylor,user6225@example.com,Phoenix,2018-09-12
6226,Sara,Taylor,user6226@example.com,New York,2022-11-23
6227,Mike,Wilson,user6227@example.com,Phoenix,2017-04-02
6228,Sara,Doe,user6228@example.com,Phoenix,2019-06-23
6229,Bob,Doe,user6229@example.com,Houston,2015-04-07
6230,John,Wilson,user6230@example.com,New York,2015-11-23
6231,John,Doe,user6231@example.com,New York,2020-10-21
6232,Sara,Brown,user6232@example.com,Phoenix,2017-09-20
6233,Bob,Wilson,user6233@example.com,New York,2018-07-03
6234,Jane,Wilson,user6234@example.com,Phoenix,2019-11-02
6235,Mike,Doe,user6235@example.com,Phoenix,2017-09-20
6236,Mike,Smith,user6236@example.com,Chicago,2015-11-29
6237,Alice,Doe,user6237@example.com,New York,2018-03-26
6238,Bob,Lee,user6238@example.com,Los Angeles,2020-05-18
6239,Alice,Smith,user6239@example.com,New York,2021-11-10
6240,Sara,Wilson,user6240@example.com,New York,2022-08-13
6241,Alice,Smith,user6241@example.com,Houston,2022-12-15
6242,John,Brown,user6242@example.com,Los Angeles,2015-04-09
6243,Mike,Taylor,user6243@example.com,Los Angeles,2022-08-11
6244,Alice,Smith,user6244@example.com,Houston,2015-09-01
6245,John,Lee,user6245@example.com,Houston,2019-02-09
6246,Bob,Taylor,user6246@example.com,New York,2019-01-04
6247,Alice,Brown,user6247@example.com,Chicago,2018-10-30
6248,Sara,Lee,user6248@example.com,Houston,2022-06-02
6249,Sara,Taylor,user6249@example.com,Los Angeles,2016-01-02
6250,Sara,Brown,user6250@example.com,Los Angeles,2021-12-21
6251,Mike,Taylor,user6251@example.com,New York,2019-01-21
6252,Alice,Taylor,user6252@example.com,Chicago,2020-11-30
6253,Bob,Doe,user6253@example.com,Phoenix,2017-11-13
6254,Alice,Lee,user6254@example.com,Houston,2015-10-10
6255,Mike,Lee,user6255@example.com,Houston,2018-08-08
6256,John,Smith,user6256@example.com,New York,2018-10-18
6257,Mike,Lee,user6257@example.com,Chicago,2021-09-14
6258,Sara,Lee,user6258@example.com,Los Angeles,2022-02-28
6259,John,Taylor,user6259@example.com,Los Angeles,2022-07-24
6260,Sara,Wilson,user6260@example.com,Phoenix,2019-10-04
6261,Jane,Doe,user6261@example.com,Los Angeles,2016-02-26
6262,Mike,Smith,user6262@example.com,Houston,2022-12-06
6263,Mike,Doe,user6263@example.com,Phoenix,2018-06-20
6264,Bob,Smith,user6264@example.com,Chicago,2018-10-09
6265,Alice,Brown,user6265@example.com,Phoenix,2018-11-12
6266,John,Taylor,user6266@example.com,Chicago,2016-04-19
6267,John,Lee,user6267@example.com,Los Angeles,2021-09-18
6268,Bob,Lee,user6268@example.com,New York,2020-09-14
6269,Bob,Wilson,user6269@example.com,Phoenix,2015-12-24
6270,Alice,Doe,user6270@example.com,Phoenix,2016-07-11
6271,Sara,Doe,user6271@example.com,Houston,2018-09-12
6272,Alice,Doe,user6272@example.com,Houston,2017-12-03
6273,Mike,Lee,user6273@example.com,Chicago,2021-06-25
6274,Sara,Doe,user6274@example.com,New York,2017-01-07
6275,Jane,Taylor,user6275@example.com,Houston,2022-05-29
6276,Alice,Smith,user6276@example.com,Houston,2021-11-24
6277,Bob,Lee,user6277@example.com,Los Angeles,2022-01-16
6278,Sara,Taylor,user6278@example.com,Los Angeles,2015-01-25
6279,Alice,Brown,user6279@example.com,Houston,2016-10-01
6280,John,Taylor,user6280@example.com,Chicago,2019-04-24
6281,Jane,Taylor,user6281@example.com,New York,2018-04-23
6282,Mike,Brown,user6282@example.com,Houston,2015-06-23
6283,John,Taylor,user6283@example.com,Chicago,2018-11-18
6284,John,Smith,user6284@example.com,Chicago,2015-07-05
6285,Jane,Lee,user6285@example.com,Houston,2018-07-28
6286,Mike,Wilson,user6286@example.com,Chicago,2017-09-27
6287,Bob,Brown,user6287@example.com,Phoenix,2018-08-11
6288,Sara,Lee,user6288@example.com,Chicago,2016-06-11
6289,Mike,Doe,user6289@example.com,Houston,2016-11-14
6290,Alice,Smith,user6290@example.com,Chicago,2021-02-11
6291,John,Wilson,user6291@example.com,Houston,2019-04-17
6292,Alice,Smith,user6292@example.com,Los Angeles,2016-07-28
6293,Bob,Smith,user6293@example.com,Houston,2020-07-27
6294,Alice,Doe,user6294@example.com,Chicago,2020-02-28
6295,Mike,Wilson,user6295@example.com,Houston,2018-08-17
6296,Alice,Smith,user6296@example.com,New York,2015-11-05
6297,Bob,Doe,user6297@example.com,Houston,2018-04-27
6298,Bob,Brown,user6298@example.com,Houston,2020-01-16
6299,Bob,Doe,user6299@example.com,New York,2018-12-05
6300,Mike,Taylor,user6300@example.com,New York,2016-06-21
6301,Bob,Lee,user6301@example.com,New York,2017-05-07
6302,John,Doe,user6302@example.com,Phoenix,2019-04-24
6303,Bob,Doe,user6303@example.com,Houston,2015-07-12
6304,Alice,Doe,user6304@example.com,New York,2018-04-01
6305,Sara,Smith,user6305@example.com,New York,2015-02-22
6306,Alice,Wilson,user6306@example.com,Los Angeles,2016-04-19
6307,Sara,Doe,user6307@example.com,Phoenix,2015-06-23
6308,Alice,Doe,user6308@example.com,Houston,2018-05-04
6309,Mike,Taylor,user6309@example.com,Chicago,2019-12-19
6310,Alice,Taylor,user6310@example.com,Phoenix,2016-11-30
6311,Mike,Brown,user6311@example.com,Phoenix,2021-09-03
6312,Mike,Brown,user6312@example.com,Los Angeles,2016-04-01
6313,Bob,Taylor,user6313@example.com,Houston,2018-09-16
6314,John,Wilson,user6314@example.com,Houston,2019-02-27
6315,Sara,Brown,user6315@example.com,New York,2020-12-09
6316,Bob,Lee,user6316@example.com,New York,2021-10-01
6317,Bob,Lee,user6317@example.com,Phoenix,2015-06-08
6318,Mike,Wilson,user6318@example.com,Los Angeles,2022-03-30
6319,Mike,Taylor,user6319@example.com,Houston,2020-01-12
6320,Sara,Brown,user6320@example.com,Los Angeles,2016-05-30
6321,Alice,Doe,user6321@example.com,Chicago,2017-10-22
6322,Alice,Taylor,user6322@example.com,Houston,2016-10-20
6323,Bob,Brown,user6323@example.com,New York,2016-11-08
6324,Jane,Wilson,user6324@example.com,Phoenix,2015-11-11
6325,Jane,Lee,user6325@example.com,Los Angeles,2021-07-03
6326,Alice,Wilson,user6326@example.com,New York,2015-10-03
6327,Jane,Brown,user6327@example.com,Phoenix,2022-07-26
6328,Alice,Wilson,user6328@example.com,New York,2016-03-27
6329,Mike,Brown,user6329@example.com,Houston,2019-05-08
6330,Bob,Brown,user6330@example.com,Los Angeles,2016-04-30
6331,John,Wilson,user6331@example.com,Chicago,2018-02-04
6332,Bob,Smith,user6332@example.com,New York,2016-07-20
6333,Alice,Doe,user6333@example.com,Los Angeles,2015-09-03
6334,Alice,Taylor,user6334@example.com,Houston,2017-06-07
6335,Bob,Lee,user6335@example.com,New York,2021-01-20
6336,Sara,Doe,user6336@example.com,Houston,2022-01-18
6337,Alice,Taylor,user6337@example.com,Chicago,2015-01-01
6338,Jane,Taylor,user6338@example.com,Chicago,2022-12-20
6339,Jane,Lee,user6339@example.com,Phoenix,2020-12-24
6340,Alice,Doe,user6340@example.com,Phoenix,2015-05-31
6341,Alice,Lee,user6341@example.com,Phoenix,2019-11-03
6342,Sara,Brown,user6342@example.com,Houston,2019-02-19
6343,Jane,Lee,user6343@example.com,Phoenix,2018-06-02
6344,Alice,Wilson,user6344@example.com,Los Angeles,2018-02-02
6345,Alice,Smith,user6345@example.com,Houston,2017-09-25
6346,Sara,Smith,user6346@example.com,Houston,2016-11-28
6347,Sara,Smith,user6347@example.com,Phoenix,2017-12-24
6348,Bob,Doe,user6348@example.com,Phoenix,2021-07-08
6349,Sara,Doe,user6349@example.com,Houston,2021-08-16
6350,John,Brown,user6350@example.com,Chicago,2018-05-15
6351,Jane,Smith,user6351@example.com,Chicago,2022-03-13
6352,Bob,Brown,user6352@example.com,Phoenix,2016-11-16
6353,John,Smith,user6353@example.com,Chicago,2022-07-19
6354,Alice,Doe,user6354@example.com,Los Angeles,2017-07-16
6355,Alice,Wilson,user6355@example.com,Los Angeles,2020-01-17
6356,Bob,Wilson,user6356@example.com,Los Angeles,2019-09-29
6357,Sara,Wilson,user6357@example.com,Houston,2017-01-09
6358,Alice,Lee,user6358@example.com,Houston,2015-09-28
6359,Mike,Wilson,user6359@example.com,Houston,2020-05-26
6360,Bob,Taylor,user6360@example.com,Houston,2016-12-11
6361,John,Smith,user6361@example.com,Houston,2015-11-21
6362,Bob,Wilson,user6362@example.com,Phoenix,2017-09-16
6363,Jane,Taylor,user6363@example.com,Chicago,2019-03-31
6364,Sara,Taylor,user6364@example.com,Phoenix,2017-03-08
6365,Sara,Taylor,user6365@example.com,Chicago,2020-02-13
6366,Bob,Brown,user6366@example.com,Phoenix,2022-02-07
6367,Alice,Brown,user6367@example.com,Los Angeles,2017-12-28
6368,Alice,Taylor,user6368@example.com,New York,2015-07-31
6369,Mike,Lee,user6369@example.com,Houston,2019-05-01
6370,Mike,Wilson,user6370@example.com,New York,2018-12-14
6371,Sara,Smith,user6371@example.com,New York,2022-03-29
6372,Mike,Lee,user6372@example.com,Los Angeles,2015-02-17
6373,John,Doe,user6373@example.com,New York,2015-08-19
6374,Mike,Brown,user6374@example.com,New York,2016-08-01
6375,John,Wilson,user6375@example.com,Los Angeles,2018-01-17
6376,Mike,Wilson,user6376@example.com,Chicago,2019-10-21
6377,Sara,Doe,user6377@example.com,Phoenix,2020-09-30
6378,Sara,Doe,user6378@example.com,New York,2016-02-26
6379,John,Wilson,user6379@example.com,Houston,2016-09-02
6380,Bob,Doe,user6380@example.com,Los Angeles,2016-03-21
6381,Sara,Wilson,user6381@example.com,New York,2017-08-18
6382,Bob,Lee,user6382@example.com,Chicago,2015-05-11
6383,Alice,Doe,user6383@example.com,Chicago,2022-04-01
6384,John,Lee,user6384@example.com,Houston,2019-07-30
6385,Sara,Lee,user6385@example.com,New York,2021-08-18
6386,Jane,Doe,user6386@example.com,Houston,2022-02-11
6387,Alice,Wilson,user6387@example.com,Chicago,2022-01-21
6388,Bob,Taylor,user6388@example.com,Chicago,2021-08-31
6389,Sara,Wilson,user6389@example.com,Phoenix,2015-12-02
6390,John,Smith,user6390@example.com,Chicago,2022-08-15
6391,Mike,Doe,user6391@example.com,Los Angeles,2018-02-14
6392,Jane,Brown,user6392@example.com,Phoenix,2017-10-21
6393,Bob,Doe,user6393@example.com,Houston,2019-07-11
6394,Alice,Smith,user6394@example.com,Chicago,2016-06-21
6395,John,Lee,user6395@example.com,Los Angeles,2016-05-10
6396,Jane,Brown,user6396@example.com,Phoenix,2016-05-22
6397,John,Brown,user6397@example.com,Los Angeles,2016-11-11
6398,Sara,Wilson,user6398@example.com,Phoenix,2022-02-25
6399,Mike,Taylor,user6399@example.com,Phoenix,2017-02-19
6400,Alice,Wilson,user6400@example.com,Phoenix,2017-01-29
6401,John,Brown,user6401@example.com,Houston,2015-05-08
6402,Bob,Brown,user6402@example.com,Phoenix,2018-07-16
6403,Sara,Taylor,user6403@example.com,Phoenix,2021-01-02
6404,Sara,Doe,user6404@example.com,Los Angeles,2021-12-21
6405,Alice,Taylor,user6405@example.com,Phoenix,2017-08-23
6406,Sara,Lee,user6406@example.com,Houston,2016-07-13
6407,Bob,Wilson,user6407@example.com,Los Angeles,2018-05-07
6408,John,Doe,user6408@example.com,Phoenix,2017-07-12
6409,Alice,Wilson,user6409@example.com,Los Angeles,2019-06-16
6410,Sara,Taylor,user6410@example.com,Houston,2021-09-16
6411,Sara,Doe,user6411@example.com,Los Angeles,2021-07-17
6412,Bob,Taylor,user6412@example.com,Houston,2017-12-07
6413,Mike,Lee,user6413@example.com,Chicago,2016-06-24
6414,Mike,Smith,user6414@example.com,Phoenix,2018-04-14
6415,Sara,Brown,user6415@example.com,Houston,2016-05-25
6416,John,Doe,user6416@example.com,Phoenix,2020-08-28
6417,Alice,Brown,user6417@example.com,Houston,2021-12-17
6418,Sara,Smith,user6418@example.com,New York,2015-12-21
6419,Jane,Doe,user6419@example.com,New York,2022-02-19
6420,Alice,Brown,user6420@example.com,New York,2015-12-11
6421,Mike,Brown,user6421@example.com,Houston,2017-12-19
6422,Sara,Doe,user6422@example.com,Phoenix,2022-06-28
6423,Bob,Brown,user6423@example.com,New York,2019-11-26
6424,Jane,Brown,user6424@example.com,Phoenix,2021-03-26
6425,Sara,Doe,user6425@example.com,Houston,2015-05-27
6426,John,Brown,user6426@example.com,Phoenix,2021-07-07
6427,Jane,Brown,user6427@example.com,Phoenix,2021-10-16
6428,Sara,Wilson,user6428@example.com,New York,2016-02-03
6429,John,Lee,user6429@example.com,Los Angeles,2019-09-20
6430,Jane,Wilson,user6430@example.com,Chicago,2022-11-23
6431,John,Smith,user6431@example.com,Houston,2018-12-05
6432,John,Wilson,user6432@example.com,Houston,2016-08-09
6433,Jane,Wilson,user6433@example.com,Houston,2022-03-31
6434,Jane,Smith,user6434@example.com,Chicago,2018-07-18
6435,John,Brown,user6435@example.com,Los Angeles,2022-09-05
6436,Mike,Brown,user6436@example.com,Phoenix,2021-07-21
6437,Jane,Wilson,user6437@example.com,Houston,2019-03-23
6438,Sara,Smith,user6438@example.com,Phoenix,2019-12-10
6439,Alice,Brown,user6439@example.com,New York,2020-07-28
6440,Bob,Taylor,user6440@example.com,New York,2018-11-28
6441,John,Doe,user6441@example.com,New York,2017-01-07
6442,John,Doe,user6442@example.com,Houston,2019-11-13
6443,Bob,Lee,user6443@example.com,Chicago,2016-01-15
6444,Mike,Doe,user6444@example.com,Houston,2021-10-04
6445,Bob,Wilson,user6445@example.com,New York,2018-04-18
6446,Jane,Doe,user6446@example.com,New York,2019-07-20
6447,Bob,Doe,user6447@example.com,Houston,2018-07-30
6448,John,Taylor,user6448@example.com,Chicago,2021-10-01
6449,Bob,Brown,user6449@example.com,Chicago,2015-12-22
6450,Alice,Taylor,user6450@example.com,Phoenix,2015-01-16
6451,Sara,Wilson,user6451@example.com,Los Angeles,2015-11-11
6452,Jane,Doe,user6452@example.com,New York,2022-01-24
6453,Bob,Brown,user6453@example.com,Chicago,2017-11-05
6454,John,Lee,user6454@example.com,New York,2019-01-26
6455,Sara,Lee,user6455@example.com,Los Angeles,2022-02-05
6456,Jane,Doe,user6456@example.com,New York,2016-11-24
6457,John,Doe,user6457@example.com,Chicago,2015-03-10
6458,Mike,Lee,user6458@example.com,Phoenix,2016-02-15
6459,Alice,Lee,user6459@example.com,Houston,2022-10-30
6460,Mike,Wilson,user6460@example.com,Houston,2017-07-07
6461,Alice,Doe,user6461@example.com,Chicago,2022-12-04
6462,Bob,Lee,user6462@example.com,Chicago,2017-01-09
6463,Jane,Smith,user6463@example.com,Los Angeles,2019-01-30
6464,Bob,Lee,user6464@example.com,New York,2021-10-22
6465,Alice,Brown,user6465@example.com,Los Angeles,2022-01-21
6466,Alice,Brown,user6466@example.com,Houston,2022-08-09
6467,Alice,Smith,user6467@example.com,New York,2015-09-30
6468,Sara,Wilson,user6468@example.com,Los Angeles,2016-04-03
6469,John,Doe,user6469@example.com,Houston,2017-03-30
6470,Jane,Doe,user6470@example.com,New York,2018-04-11
6471,Bob,Lee,user6471@example.com,Phoenix,2022-02-28
6472,Bob,Brown,user6472@example.com,Phoenix,2017-05-10
6473,Mike,Wilson,user6473@example.com,Los Angeles,2020-05-27
6474,Alice,Wilson,user6474@example.com,Chicago,2019-03-25
6475,Alice,Wilson,user6475@example.com,New York,2021-12-19
6476,Alice,Lee,user6476@example.com,Los Angeles,2017-03-05
